id	title	description	link	image_link	availability	price	condition	brand	mpn	identifier_exists	google_product_category	product_type	shipping	shipping_label
KR-1413	Hanger Rack — Single-sided ❘ KR-14 KR-1413 — Steel, W971xD360xH1903 mm	Hanger Rack — Single-sided ❘ KR-14 KR-1413 — Steel, W971xD360xH1903 mm. Dimensions: W971xD360xH1903 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-14/kr-1413/	https://www.storagesystem.com.my/feed-img/asset3__KR-1413.jpg	in_stock	1819.55 MYR	new	Tanko	KR-1413	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-1422	Hanger Rack — Single-sided ❘ KR-14 KR-1422 — Steel, W971xD360xH1903 mm	Hanger Rack — Single-sided ❘ KR-14 KR-1422 — Steel, W971xD360xH1903 mm. Dimensions: W971xD360xH1903 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-14/kr-1422/	https://www.storagesystem.com.my/feed-img/asset3__KR-1422.jpg	in_stock	1711.10 MYR	new	Tanko	KR-1422	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-1431	Hanger Rack — Single-sided ❘ KR-14 KR-1431 — Steel, W971xD360xH1903 mm	Hanger Rack — Single-sided ❘ KR-14 KR-1431 — Steel, W971xD360xH1903 mm. Dimensions: W971xD360xH1903 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-14/kr-1431/	https://www.storagesystem.com.my/feed-img/asset3__KR-1431.jpg	in_stock	1614.70 MYR	new	Tanko	KR-1431	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-1440	Hanger Rack — Single-sided ❘ KR-14 KR-1440 — Steel, W971xD360xH1903 mm	Hanger Rack — Single-sided ❘ KR-14 KR-1440 — Steel, W971xD360xH1903 mm. Dimensions: W971xD360xH1903 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-14/kr-1440/	https://www.storagesystem.com.my/feed-img/asset3__KR-1440.jpg	in_stock	1518.30 MYR	new	Tanko	KR-1440	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KL-2306	Hanger Rack — Double-sided ❘ KR-23 KL-2306 — Steel, W971xD620xH1453mm	Hanger Rack — Double-sided ❘ KR-23 KL-2306 — Steel, W971xD620xH1453mm. Dimensions: W971xD620xH1453mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-23/kl-2306/	https://www.storagesystem.com.my/feed-img/asset3__KL-2306.jpg	in_stock	2132.85 MYR	new	Tanko	KL-2306	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KL-2324	Hanger Rack — Double-sided ❘ KR-23 KL-2324 — Steel, W971xD620xH1453mm	Hanger Rack — Double-sided ❘ KR-23 KL-2324 — Steel, W971xD620xH1453mm. Dimensions: W971xD620xH1453mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-23/kl-2324/	https://www.storagesystem.com.my/feed-img/asset3__KL-2324.jpg	in_stock	1928.00 MYR	new	Tanko	KL-2324	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KL-2342	Hanger Rack — Double-sided ❘ KR-23 KL-2342 — Steel, W971xD620xH1453mm	Hanger Rack — Double-sided ❘ KR-23 KL-2342 — Steel, W971xD620xH1453mm. Dimensions: W971xD620xH1453mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-23/kl-2342/	https://www.storagesystem.com.my/feed-img/asset3__KL-2342.jpg	in_stock	1735.20 MYR	new	Tanko	KL-2342	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KL-2360	Hanger Rack — Double-sided ❘ KR-23 KL-2360 — Steel, W971xD620xH1453mm	Hanger Rack — Double-sided ❘ KR-23 KL-2360 — Steel, W971xD620xH1453mm. Dimensions: W971xD620xH1453mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-23/kl-2360/	https://www.storagesystem.com.my/feed-img/asset3__KL-2360.jpg	in_stock	1530.35 MYR	new	Tanko	KL-2360	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-2306	Hanger Rack — Double-sided ❘ KR-23 KR-2306 — Steel, W971xD620xH1453 mm	Hanger Rack — Double-sided ❘ KR-23 KR-2306 — Steel, W971xD620xH1453 mm. Dimensions: W971xD620xH1453 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-23/kr-2306/	https://www.storagesystem.com.my/feed-img/asset3__KR-2306.jpg	in_stock	2446.15 MYR	new	Tanko	KR-2306	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-2324	Hanger Rack — Double-sided ❘ KR-23 KR-2324 — Steel, W971xD620xH1453 mm	Hanger Rack — Double-sided ❘ KR-23 KR-2324 — Steel, W971xD620xH1453 mm. Dimensions: W971xD620xH1453 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-23/kr-2324/	https://www.storagesystem.com.my/feed-img/asset3__KR-2324.jpg	in_stock	2241.30 MYR	new	Tanko	KR-2324	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-2342	Hanger Rack — Double-sided ❘ KR-23 KR-2342 — Steel, W971xD620xH1453 mm	Hanger Rack — Double-sided ❘ KR-23 KR-2342 — Steel, W971xD620xH1453 mm. Dimensions: W971xD620xH1453 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-23/kr-2342/	https://www.storagesystem.com.my/feed-img/asset3__KR-2342.jpg	in_stock	2036.45 MYR	new	Tanko	KR-2342	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-2360	Hanger Rack — Double-sided ❘ KR-23 KR-2360 — Steel, W971xD620xH1453 mm	Hanger Rack — Double-sided ❘ KR-23 KR-2360 — Steel, W971xD620xH1453 mm. Dimensions: W971xD620xH1453 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-23/kr-2360/	https://www.storagesystem.com.my/feed-img/asset3__KR-2360.jpg	in_stock	1831.60 MYR	new	Tanko	KR-2360	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KL-2408	Hanger Rack — Double-sided ❘ KR-24 KL-2408 — Steel, W971xD620xH1903mm	Hanger Rack — Double-sided ❘ KR-24 KL-2408 — Steel, W971xD620xH1903mm. Dimensions: W971xD620xH1903mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-24/kl-2408/	https://www.storagesystem.com.my/feed-img/asset3__KL-2408.jpg	in_stock	2771.50 MYR	new	Tanko	KL-2408	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KL-2426	Hanger Rack — Double-sided ❘ KR-24 KL-2426 — Steel, W971xD620xH1903mm	Hanger Rack — Double-sided ❘ KR-24 KL-2426 — Steel, W971xD620xH1903mm. Dimensions: W971xD620xH1903mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-24/kl-2426/	https://www.storagesystem.com.my/feed-img/asset3__KL-2426.jpg	in_stock	2566.65 MYR	new	Tanko	KL-2426	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KL-2444	Hanger Rack — Double-sided ❘ KR-24 KL-2444 — Steel, W971xD620xH1903mm	Hanger Rack — Double-sided ❘ KR-24 KL-2444 — Steel, W971xD620xH1903mm. Dimensions: W971xD620xH1903mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-24/kl-2444/	https://www.storagesystem.com.my/feed-img/asset3__KL-2444.jpg	in_stock	2361.80 MYR	new	Tanko	KL-2444	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KL-2462	Hanger Rack — Double-sided ❘ KR-24 KL-2462 — Steel, W971xD620xH1903mm	Hanger Rack — Double-sided ❘ KR-24 KL-2462 — Steel, W971xD620xH1903mm. Dimensions: W971xD620xH1903mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-24/kl-2462/	https://www.storagesystem.com.my/feed-img/asset3__KL-2462.jpg	in_stock	2156.95 MYR	new	Tanko	KL-2462	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KL-2480	Hanger Rack — Double-sided ❘ KR-24 KL-2480 — Steel, W971xD620xH1903mm	Hanger Rack — Double-sided ❘ KR-24 KL-2480 — Steel, W971xD620xH1903mm. Dimensions: W971xD620xH1903mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-24/kl-2480/	https://www.storagesystem.com.my/feed-img/asset3__KL-2480.jpg	in_stock	1964.15 MYR	new	Tanko	KL-2480	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-2408	Hanger Rack — Double-sided ❘ KR-24 KR-2408 — Steel, W971xD620xH1903 mm	Hanger Rack — Double-sided ❘ KR-24 KR-2408 — Steel, W971xD620xH1903 mm. Dimensions: W971xD620xH1903 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-24/kr-2408/	https://www.storagesystem.com.my/feed-img/asset3__KR-2408.jpg	in_stock	3084.80 MYR	new	Tanko	KR-2408	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-2426	Hanger Rack — Double-sided ❘ KR-24 KR-2426 — Steel, W971xD620xH1903 mm	Hanger Rack — Double-sided ❘ KR-24 KR-2426 — Steel, W971xD620xH1903 mm. Dimensions: W971xD620xH1903 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-24/kr-2426/	https://www.storagesystem.com.my/feed-img/asset3__KR-2426.jpg	in_stock	2879.95 MYR	new	Tanko	KR-2426	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-2444	Hanger Rack — Double-sided ❘ KR-24 KR-2444 — Steel, W971xD620xH1903 mm	Hanger Rack — Double-sided ❘ KR-24 KR-2444 — Steel, W971xD620xH1903 mm. Dimensions: W971xD620xH1903 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-24/kr-2444/	https://www.storagesystem.com.my/feed-img/asset3__KR-2444.jpg	in_stock	2675.10 MYR	new	Tanko	KR-2444	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
KR-2462	Hanger Rack — Double-sided ❘ KR-24 KR-2462 — Steel, W971xD620xH1903 mm	Hanger Rack — Double-sided ❘ KR-24 KR-2462 — Steel, W971xD620xH1903 mm. Dimensions: W971xD620xH1903 mm. Load capacity: 250kg. Part of the Tanko Hanger Racks range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/hanger-rack/kr-24/kr-2462/	https://www.storagesystem.com.my/feed-img/asset3__KR-2462.jpg	in_stock	2470.25 MYR	new	Tanko	KR-2462	no	4207	Hanger Racks > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
